Area,Activity,Sex ,Age,Injury,Fatal (Y/N),Time,Species 
350,1190,1,80,3646,N,284,1268
350,1190,1,80,670,Y,284,1268
749,1190,1,80,670,Y,284,1268
158,417,1,80,2928,N,284,1088
50,286,1,80,2059,N,284,1268
436,383,1,80,670,Y,284,1000
455,1190,1,80,670,Y,284,746
431,1409,1,80,3287,UNKNOWN,284,966
426,652,1,80,670,Y,284,1268
780,1000,1,80,1097,N,284,196
589,291,1,8,670,Y,284,1268
763,1374,1,80,703,Y,284,1268
497,1409,1,9,569,UNKNOWN,284,966
512,1190,1,80,3415,UNKNOWN,284,966
497,110,1,80,670,Y,148,1268
370,1468,1,22,838,Y,103,178
370,571,1,80,890,Y,278,276
806,110,1,80,18,UNKNOWN,284,1063
497,1190,1,80,1057,Y,284,1268
263,417,1,80,1707,N,284,1268
720,688,1,80,2976,UNKNOWN,284,1220
491,1253,1,80,148,N,284,1268
407,110,1,12,2004,N,284,1268
508,1423,1,7,470,Y,255,1268
763,1409,1,73,475,UNKNOWN,284,1076
7,717,1,80,670,Y,284,1268
508,417,1,80,670,Y,284,1268
263,1190,1,80,1613,N,284,1268
370,1190,1,17,1024,Y,195,1268
497,110,1,32,3102,N,278,464
734,110,3,80,670,UNKNOWN,284,966
780,110,1,14,3636,UNKNOWN,284,966
780,110,1,31,3096,UNKNOWN,284,801
508,658,3,80,2753,N,284,316
407,113,1,80,1131,N,284,1268
128,383,1,80,670,Y,284,1268
314,771,1,80,877,Y,284,1268
782,994,1,80,1006,Y,284,1268
491,927,1,80,2368,N,284,1268
741,1190,1,80,766,Y,284,1268
67,1190,1,80,706,Y,284,1268
589,1221,1,80,670,Y,284,1268
512,1190,1,22,670,Y,284,1268
694,110,1,80,670,Y,284,1268
763,1190,1,7,670,Y,284,1268
763,324,1,80,2004,UNKNOWN,284,966
591,110,1,80,1819,N,284,1268
315,1190,1,80,810,Y,284,1268
314,383,1,80,670,Y,284,1268
491,417,1,80,1734,N,284,530
763,1316,1,19,3223,N,284,1268
497,1190,1,80,670,Y,284,1268
778,110,1,80,705,Y,284,1268
497,1141,1,80,1423,Y,284,1268
589,1190,1,80,670,Y,284,1268
497,1409,1,80,670,Y,284,667
763,1106,1,80,670,Y,284,1268
315,417,1,80,944,Y,284,1268
608,1190,1,22,670,Y,219,1268
497,1190,1,8,670,Y,255,1268
741,417,1,80,3330,N,284,1268
157,1190,1,80,670,Y,284,1268
347,417,1,80,2506,N,284,1268
315,200,1,80,773,Y,284,1268
389,417,1,80,1063,N,284,1268
491,1190,1,80,3384,N,284,1268
824,1409,1,80,32,N,284,1268
440,1106,1,80,427,N,284,1268
244,1190,1,80,2974,UNKNOWN,284,966
512,1128,1,80,2663,N,284,1268
497,255,1,80,670,Y,284,1268
370,1409,1,80,2950,UNKNOWN,284,966
589,1190,1,7,2072,N,103,1268
589,110,1,1,1791,N,284,1268
824,1339,1,80,3272,N,284,1268
699,1190,1,80,765,Y,284,237
808,1190,1,20,3219,Y,149,1278
724,1190,1,11,634,UNKNOWN,284,966
50,286,1,80,3694,UNKNOWN,284,966
815,1190,1,80,1982,N,163,1268
589,110,1,80,3607,Y,284,1268
263,110,1,80,236,N,284,1268
497,110,1,80,670,Y,284,1268
808,1190,1,22,914,Y,284,1268
808,1190,1,80,2974,UNKNOWN,284,966
589,1190,1,80,1541,N,284,1268
603,274,1,80,2368,UNKNOWN,284,1268
315,553,1,80,389,N,255,1268
508,110,1,80,1903,N,255,1268
8,1190,1,80,670,Y,284,1268
315,693,1,80,390,UNKNOWN,284,966
201,1409,3,80,2564,N,284,1268
497,1132,1,80,3245,N,103,1268
315,1409,1,80,3301,N,284,1268
244,1190,1,80,2047,N,262,1268
589,373,1,80,3728,N,255,1268
451,963,3,80,670,Y,284,1268
780,462,3,80,2492,N,278,316
440,274,1,80,1658,N,284,1268
440,1106,1,80,670,Y,284,1268
730,1190,1,80,670,Y,284,1268
158,694,1,80,729,Y,284,573
263,1190,1,6,670,Y,284,332
440,566,1,79,382,N,90,1268
440,110,1,10,1186,N,56,1268
440,110,1,4,1933,N,43,1268
763,384,1,80,670,Y,284,1268
157,417,1,80,2315,N,284,517
512,92,1,80,670,UNKNOWN,284,1063
482,1190,1,80,670,UNKNOWN,284,1063
328,110,1,80,670,Y,284,1268
497,110,0,4,660,UNKNOWN,284,966
370,255,1,80,1165,N,284,1268
263,911,1,80,2565,N,284,1268
263,689,1,80,2004,N,284,111
589,381,1,80,670,Y,284,1268
315,719,1,80,670,Y,284,1268
763,274,1,80,1652,N,284,1268
763,274,1,80,1634,N,284,1268
763,383,1,80,670,Y,284,1268
499,1190,1,80,1546,N,255,1268
497,1222,1,80,3095,UNKNOWN,284,966
50,1237,1,15,997,Y,255,1268
50,1109,1,13,670,Y,284,1268
653,1190,1,80,670,Y,284,1268
694,1511,1,80,670,Y,284,1268
469,1368,1,80,1777,N,284,1268
763,1190,1,80,670,Y,2,1268
763,1105,1,80,3697,UNKNOWN,284,966
682,422,1,6,1685,N,284,1278
653,8,1,80,728,Y,284,1268
365,1391,0,80,1247,N,284,1268
160,87,1,80,726,Y,284,1268
263,1409,1,80,1554,N,284,1268
50,293,1,80,670,Y,284,1268
315,770,1,80,670,Y,284,1268
239,69,1,80,1318,N,284,1268
777,274,1,80,2166,UNKNOWN,284,966
597,417,3,80,670,Y,284,356
603,417,1,80,1650,N,267,198
682,1109,1,80,1718,N,284,1268
370,1428,1,80,670,Y,278,1268
677,1502,3,80,670,Y,284,1268
440,1190,1,80,670,Y,284,1268
438,417,1,80,670,Y,284,1268
763,1409,1,80,1667,N,284,1268
440,1409,3,80,2361,UNKNOWN,284,1268
780,417,1,80,2547,N,12,192
512,110,1,17,857,Y,284,1268
689,1409,1,80,670,Y,284,1268
806,1190,1,80,670,Y,284,1268
806,150,1,80,670,Y,284,1268
763,274,1,80,2047,N,284,1268
315,417,1,27,670,Y,74,1268
682,110,1,80,1638,N,284,1268
497,110,1,2,670,Y,255,1268
263,1232,1,80,670,Y,284,1268
535,1423,1,6,2053,N,284,1268
497,110,1,5,670,Y,284,1268
708,293,1,80,2004,N,284,1268
497,417,1,80,670,Y,284,1268
314,995,1,80,2974,UNKNOWN,280,966
50,293,1,80,670,Y,284,1268
508,417,3,80,2664,N,284,464
603,1190,1,17,670,Y,12,1268
491,417,1,80,323,N,284,1268
763,692,1,80,670,Y,284,1268
763,274,1,80,3201,N,284,1268
806,843,1,80,670,Y,284,1268
135,964,1,80,1289,N,284,1268
689,1,1,80,679,Y,284,1268
244,3,1,19,950,Y,103,1268
689,1190,1,80,1635,N,262,1268
460,1190,1,80,670,Y,284,1268
589,1190,1,4,2104,N,284,1268
497,1190,1,5,670,Y,284,1268
142,1317,1,80,670,Y,284,1268
806,1409,3,80,2453,N,284,1268
263,417,1,80,1936,N,284,190
497,110,1,10,24,N,278,185
55,1190,1,80,670,Y,284,1268
783,110,1,80,1701,N,284,1268
785,255,0,80,1164,N,284,1268
741,417,1,80,1474,N,284,1268
499,1190,0,80,2368,UNKNOWN,284,1092
263,1204,1,80,1777,N,284,1268
584,417,1,80,2368,Y,284,164
263,110,1,80,33,UNKNOWN,284,1268
808,1219,1,80,670,Y,284,1268
508,111,1,80,3217,N,284,1268
108,372,1,80,671,Y,284,316
596,110,0,80,670,Y,284,1268
596,110,0,80,671,Y,284,1268
106,787,1,80,670,Y,284,1268
8,1526,3,80,2882,UNKNOWN,284,801
407,35,1,80,670,Y,284,1268
113,27,1,80,670,Y,284,1268
763,647,1,80,670,Y,284,1268
763,189,0,80,670,Y,284,1268
314,672,1,80,670,Y,185,1268
763,1218,1,80,2916,N,284,1268
589,143,1,80,2004,N,284,1268
734,143,1,80,1078,UNKNOWN,195,1075
691,110,1,80,670,Y,284,1268
763,789,1,80,1060,Y,284,1268
440,1409,3,80,2361,UNKNOWN,284,1268
763,383,1,6,670,Y,284,1268
506,417,1,80,1463,N,284,1268
589,1190,0,80,271,N,284,1268
741,1409,1,80,1225,N,284,1268
151,434,3,80,2685,UNKNOWN,284,801
314,906,1,80,670,Y,284,1268
512,110,1,80,2216,N,284,1268
556,395,1,80,900,Y,284,210
763,0,1,80,200,Y,284,1268
497,417,1,12,1624,N,280,190
749,342,1,80,677,Y,284,1268
497,1190,1,80,1164,N,284,1268
512,1314,1,80,1225,N,284,1268
763,101,1,80,1351,N,284,1268
393,966,3,80,1053,Y,284,1268
531,751,1,80,670,Y,284,1268
491,1000,1,80,3564,N,284,1268
783,457,1,80,1073,UNKNOWN,284,1075
763,551,3,80,670,Y,280,1268
365,1509,1,80,670,Y,280,1268
589,1295,3,80,1073,UNKNOWN,284,1075
817,1384,1,9,323,N,284,1268
763,1384,1,80,670,Y,284,1268
491,442,3,80,2543,N,284,481
201,1395,1,80,3343,N,284,1268
768,110,1,80,496,N,284,1268
763,1190,1,80,2079,N,284,1268
763,383,1,80,3341,N,284,1268
763,1190,1,80,670,Y,284,1268
244,1409,1,80,1190,UNKNOWN,284,801
763,274,1,80,670,Y,284,1268
472,438,1,80,722,Y,284,1268
734,1423,1,80,1429,N,284,1053
731,274,1,80,2361,UNKNOWN,284,1268
731,274,1,80,2361,UNKNOWN,284,1268
512,1190,1,80,670,Y,284,1268
370,110,1,80,898,Y,172,1268
523,1409,3,80,1336,UNKNOWN,284,1075
589,373,1,80,670,Y,284,1268
315,841,1,80,3536,UNKNOWN,284,1075
731,1190,1,80,670,Y,284,1268
263,1190,1,80,790,Y,284,1268
741,417,1,80,2004,N,32,214
780,373,1,80,671,Y,284,1268
263,417,3,80,2541,N,284,1268
804,211,1,80,670,Y,284,1268
129,1190,1,80,1164,N,284,1268
497,1190,1,2,670,Y,124,1268
497,1484,1,80,670,Y,284,1268
8,1409,3,80,1337,Y,284,483
531,1378,1,80,670,Y,284,1268
499,927,3,80,2546,N,284,1268
763,875,1,80,1341,UNKNOWN,284,1075
301,1359,1,80,931,Y,284,1268
405,1409,3,80,1333,UNKNOWN,284,1075
780,417,3,80,2511,N,263,1268
780,1369,1,80,2974,UNKNOWN,284,1075
689,566,1,80,366,N,17,1274
497,911,1,80,3377,N,284,1268
244,250,1,80,670,Y,284,1268
440,1106,1,80,1784,N,284,1268
212,382,1,25,670,Y,284,1268
497,1409,1,80,670,Y,90,192
263,247,1,80,670,Y,284,1268
763,974,1,80,670,Y,284,1268
763,1190,1,80,2034,N,284,1268
8,1409,3,80,3476,UNKNOWN,284,1075
303,975,1,80,670,Y,284,1268
681,913,3,80,2448,N,284,196
512,1190,1,80,670,Y,284,1268
808,1409,3,80,1270,N,284,443
56,1371,1,80,670,Y,9,1268
244,1190,1,4,819,Y,103,1268
679,182,1,80,1164,N,284,1268
5,1409,1,80,3372,N,284,1085
491,797,3,80,2822,N,284,1268
491,207,1,80,2877,N,284,334
589,1215,1,9,670,Y,284,1268
315,489,0,80,3582,UNKNOWN,284,1075
694,110,1,80,670,Y,103,1268
589,821,1,80,3723,N,284,1268
689,972,1,80,2974,UNKNOWN,284,1075
689,111,1,80,1953,UNKNOWN,284,966
497,662,1,80,1304,UNKNOWN,284,1075
780,417,1,80,2529,N,284,1268
244,321,1,80,579,N,25,1268
589,285,1,80,1131,N,284,1268
808,1190,1,80,1055,Y,284,1268
497,927,1,80,2047,N,255,1268
589,1409,3,80,2412,N,284,206
806,110,1,80,1473,N,263,1268
763,380,1,80,670,Y,284,1268
315,1500,1,80,1829,N,284,1268
315,1500,1,80,1551,N,284,1268
315,1500,1,80,670,Y,284,1268
763,1190,1,80,670,Y,284,1268
512,110,1,80,1718,N,284,1268
370,417,1,80,2408,N,284,332
681,1528,1,80,571,Y,284,200
221,1409,0,80,675,Y,6,184
491,153,1,80,1225,N,284,1268
499,207,1,80,3695,UNKNOWN,284,966
763,401,1,80,670,Y,284,1268
244,1190,1,80,670,Y,284,1268
681,383,0,80,670,Y,284,1018
497,1190,1,12,670,Y,103,1268
741,751,1,80,670,Y,284,1268
425,386,1,80,670,Y,284,1268
239,720,1,80,670,Y,284,1268
734,1202,1,80,670,Y,284,1268
763,456,1,80,2035,N,284,508
526,274,1,80,354,N,284,1268
526,274,1,80,670,Y,284,1268
497,110,1,29,670,Y,13,1268
763,417,1,80,945,Y,284,200
263,383,1,80,670,Y,284,1268
682,1409,1,80,466,UNKNOWN,284,1075
682,1409,1,80,670,Y,284,1504
689,901,1,80,1253,N,284,419
512,110,1,80,3518,N,278,1268
512,110,1,80,1777,N,278,1268
763,214,1,80,1629,N,284,1268
497,383,1,80,1473,N,255,1268
763,843,1,80,680,Y,284,1268
497,417,1,80,670,Y,284,1268
763,843,1,80,673,Y,284,1268
497,110,1,80,670,Y,284,1268
763,398,1,80,670,Y,284,1268
263,348,1,80,2704,N,284,1268
589,1409,1,80,3562,N,284,1268
497,1190,1,80,3418,UNKNOWN,263,1075
263,110,1,9,670,UNKNOWN,284,1075
508,110,1,80,937,Y,284,1268
807,575,1,11,670,Y,284,1268
603,1190,1,80,2691,N,284,1268
763,110,1,80,3562,N,284,1268
55,383,1,14,670,Y,284,1268
763,1409,3,80,30,Y,284,1268
669,498,1,80,2894,N,284,1462
589,1190,1,3,1081,Y,255,667
497,1394,1,80,640,Y,284,1268
763,1293,1,80,2080,Y,94,1268
499,927,1,80,3388,N,163,184
798,1409,1,11,1908,N,82,1268
798,121,0,54,1263,N,284,1268
299,1409,1,80,1342,UNKNOWN,284,1075
798,121,1,80,863,Y,103,1268
798,110,1,2,974,Y,64,1268
497,417,3,80,2524,N,124,190
497,110,0,4,1701,N,284,1268
763,306,1,80,671,UNKNOWN,284,1075
263,1409,1,80,657,UNKNOWN,284,801
294,1409,1,80,319,N,284,1268
689,1409,1,80,3076,N,284,1268
69,1190,1,14,670,Y,284,356
497,1190,1,80,3601,N,284,1268
769,417,3,80,2367,N,284,292
383,1409,1,80,3360,N,284,1268
158,110,1,80,2361,N,284,1268
512,1109,1,10,670,Y,284,1268
497,1377,1,80,2943,UNKNOWN,284,1075
455,572,1,80,670,Y,284,1153
497,110,1,80,1514,N,284,20
233,1190,1,13,670,Y,284,206
763,721,1,80,670,Y,284,1268
201,417,1,80,2015,N,284,1268
547,151,1,80,7,N,284,1268
547,151,1,80,724,Y,284,1268
499,1190,1,80,1062,Y,255,522
499,1190,1,5,670,Y,255,1268
454,1409,0,80,670,Y,284,1268
763,1409,1,80,21,N,284,1268
808,1498,1,80,1007,Y,284,1268
763,1454,1,80,670,Y,284,1268
497,117,1,2,901,Y,284,1268
763,1409,3,80,670,Y,284,1268
497,110,1,2,2061,N,284,1268
497,1457,1,80,670,Y,284,1268
497,417,1,80,2696,N,255,196
763,1409,1,80,2945,UNKNOWN,284,1075
734,1409,1,80,1105,N,284,514
780,110,1,80,3594,N,278,1268
717,830,1,80,143,N,284,1268
787,1409,1,6,3623,N,284,1268
780,418,1,80,3303,N,284,1268
780,110,1,80,670,Y,284,1268
780,1190,0,80,303,N,284,491
370,158,1,80,284,UNKNOWN,284,1075
322,1409,1,80,3624,N,284,1268
499,417,1,80,670,Y,284,1268
217,306,1,80,670,Y,284,1268
277,110,1,80,2004,N,284,1268
497,1190,1,80,670,Y,284,1268
780,110,1,80,946,Y,284,1268
467,1106,1,80,670,Y,284,1268
122,1409,1,80,2003,N,284,603
806,843,1,80,40,N,284,1268
497,1409,1,80,715,Y,284,1268
497,417,1,80,1167,N,284,1268
370,1409,3,80,2960,UNKNOWN,284,801
512,110,1,21,670,Y,284,1268
589,110,1,80,1189,UNKNOWN,284,1081
589,110,1,80,3601,N,284,184
806,1016,1,80,670,Y,284,1268
822,417,3,80,3403,N,284,1268
763,417,3,80,3371,N,284,1268
315,417,1,80,3647,N,284,1268
499,110,1,80,1643,N,255,505
779,110,1,80,670,Y,284,1268
279,355,1,80,670,Y,284,1268
763,930,1,80,1289,N,284,1268
763,148,1,80,670,Y,284,1268
501,417,1,80,3375,N,284,1278
763,552,3,80,84,Y,280,1268
497,110,1,80,3590,N,284,1268
436,422,1,80,2062,N,284,1268
497,110,1,80,670,UNKNOWN,284,1075
589,110,1,80,3562,N,284,780
314,1202,1,18,2081,N,284,1268
763,1290,1,80,670,Y,284,1268
763,1409,1,80,2630,UNKNOWN,284,1268
46,184,1,80,670,Y,284,1268
763,417,1,80,2368,UNKNOWN,284,801
315,192,1,80,3608,N,284,1268
589,1491,3,80,1013,Y,284,1268
396,1509,1,80,2972,UNKNOWN,285,1075
546,44,1,80,2004,N,277,1268
497,1409,1,80,1339,UNKNOWN,284,1075
315,417,1,80,2084,N,284,1268
499,982,1,80,1239,N,284,1268
247,110,1,80,3336,N,284,1268
763,1141,1,80,670,UNKNOWN,284,1268
26,110,1,22,880,Y,284,1268
497,1409,1,80,714,Y,284,1268
589,1409,1,80,3562,N,284,1268
497,417,1,80,1082,N,280,1490
508,110,1,80,1132,N,284,1268
26,110,1,32,1822,N,284,1268
798,112,1,32,3153,N,284,1268
589,417,1,4,3728,N,284,1268
26,110,1,31,166,N,284,1268
26,110,1,32,122,N,284,1268
589,110,1,8,3271,N,284,1268
734,192,1,80,3380,UNKNOWN,284,1268
681,793,1,80,1131,N,284,1242
763,383,1,80,670,UNKNOWN,284,1075
52,1409,1,80,670,Y,284,1278
322,1109,1,27,1040,Y,284,798
763,31,1,80,670,Y,284,1268
681,417,3,80,2535,N,284,1268
749,1190,1,80,670,Y,284,1268
512,116,1,80,3601,N,284,33
763,1190,1,80,670,Y,284,1268
779,1513,1,80,670,Y,284,1268
782,1512,1,80,670,Y,284,1268
780,1409,3,80,2726,N,284,1268
439,840,1,80,942,Y,284,1268
55,110,1,80,670,Y,284,1268
806,383,1,80,3637,UNKNOWN,284,1075
499,1227,1,8,2319,N,51,1268
741,110,1,80,670,Y,284,1268
808,417,1,80,1061,Y,284,1268
681,137,3,80,2587,N,284,1268
508,1493,1,80,670,Y,284,1268
62,338,1,80,1430,N,284,117
248,1409,1,80,2009,N,284,354
499,1190,1,4,1980,N,284,1268
763,383,1,80,670,Y,284,1268
246,110,1,80,670,Y,263,1268
31,383,1,80,670,Y,284,1268
763,1190,1,80,2368,UNKNOWN,284,1268
763,383,1,80,670,Y,284,1268
198,229,1,80,670,Y,284,1268
266,150,1,80,670,Y,284,1268
512,1111,1,80,2206,N,284,1268
721,887,1,80,670,Y,185,1268
681,1190,1,80,2961,UNKNOWN,284,1075
199,124,1,9,687,Y,263,1268
682,110,1,80,3642,N,284,1268
315,417,1,80,1250,N,284,1268
589,755,1,80,670,Y,284,247
780,565,1,80,1767,N,240,1268
370,1322,1,17,159,UNKNOWN,284,1075
497,110,1,8,670,Y,263,1268
763,383,1,80,670,Y,64,1268
763,383,1,80,670,Y,284,1268
763,383,1,80,670,Y,284,1268
207,1190,1,80,670,Y,284,1268
512,1190,1,19,3269,N,284,1268
589,1402,1,80,670,Y,284,1268
689,1409,3,80,3694,UNKNOWN,284,968
763,110,0,80,3562,N,284,1268
422,1409,1,80,2953,UNKNOWN,284,1075
422,1190,1,9,670,Y,284,1268
219,1409,1,9,670,Y,284,210
219,1226,1,80,670,Y,226,210
370,1409,1,80,44,N,284,1268
370,110,1,80,1554,N,284,1268
315,1409,0,80,296,N,284,1268
146,147,1,80,670,Y,284,1268
763,115,1,80,670,Y,74,1268
763,258,1,80,1554,N,284,1268
512,110,1,80,38,N,284,1268
259,1190,1,80,670,Y,284,1268
589,110,1,80,1634,N,284,1268
497,110,1,80,1701,N,284,1268
531,639,1,80,703,Y,280,1268
499,1190,1,80,3661,N,263,1268
512,1190,1,80,2029,N,284,1268
512,110,1,80,694,Y,284,404
428,22,1,80,2973,Y,284,1268
496,697,1,80,670,Y,284,1003
315,383,1,12,670,Y,284,1268
500,1190,1,80,3638,UNKNOWN,284,1077
500,1190,1,80,3639,UNKNOWN,284,1075
763,110,1,80,2029,N,284,1268
780,110,1,13,670,Y,163,1268
315,1190,1,80,670,Y,284,1268
774,727,1,80,670,Y,284,1268
263,1190,1,80,670,Y,284,1268
763,1190,1,80,670,Y,284,1268
763,1190,1,13,670,Y,284,1268
343,1190,1,80,3562,Y,284,1268
780,1190,1,8,3310,UNKNOWN,284,1268
780,1190,1,80,670,Y,284,1268
508,1524,1,80,1131,N,284,1268
763,110,1,80,670,Y,284,1268
681,397,0,80,670,Y,284,1268
681,399,1,80,670,Y,284,1268
419,1191,1,80,670,Y,284,1268
497,1191,1,80,2371,UNKNOWN,284,801
497,1190,1,80,2004,N,284,1268
508,230,1,80,2867,N,284,1278
682,1190,1,80,670,Y,284,1156
208,1190,1,80,2050,N,284,320
589,373,1,80,670,Y,284,1268
508,652,1,80,2649,N,284,1278
682,663,1,80,11,UNKNOWN,284,1075
263,751,1,80,670,Y,284,1268
497,1190,1,80,3414,UNKNOWN,284,1075
117,417,1,80,1136,N,284,1268
497,383,1,80,670,Y,284,1268
748,383,1,80,670,Y,284,1268
783,1190,1,80,670,Y,284,1268
763,1409,0,0,612,UNKNOWN,284,801
370,1248,1,80,670,Y,284,1268
808,1501,1,80,1046,Y,5,1462
512,1190,1,80,938,Y,284,1027
682,1418,1,80,770,Y,284,1268
534,110,1,80,670,Y,284,1268
315,1190,1,80,670,Y,284,1268
158,652,1,80,149,N,284,214
315,1221,1,80,670,Y,284,1268
380,110,1,80,670,Y,284,1268
497,1409,1,80,670,Y,284,1268
497,110,1,80,670,Y,255,1268
763,1190,1,80,670,Y,284,1268
780,1190,1,80,670,Y,284,1268
263,102,1,80,670,Y,284,1268
263,110,0,80,670,Y,284,1268
497,1509,1,80,3677,UNKNOWN,284,1075
436,1190,1,6,1954,N,284,1268
438,1409,1,80,1340,UNKNOWN,284,1075
505,1109,1,80,3451,N,284,1268
589,1190,1,80,3593,N,284,1268
438,1423,1,80,1606,N,284,1268
207,1190,1,10,670,Y,284,1268
315,671,1,80,1276,N,284,1268
589,1494,1,80,1164,N,284,1268
763,1496,3,80,670,Y,284,1268
589,1409,3,80,1168,N,284,1268
682,1190,1,80,639,UNKNOWN,284,1075
682,153,1,80,1249,N,284,1268
778,1497,1,80,1013,Y,284,1268
763,712,1,80,670,Y,284,1268
314,110,1,80,2047,N,284,1268
497,417,1,80,670,Y,284,1268
777,110,1,80,670,Y,284,1268
763,1409,1,80,2047,N,284,1268
263,977,1,80,670,Y,284,1268
263,383,1,80,670,Y,284,1268
763,1409,1,80,670,Y,284,1268
763,140,1,80,670,Y,284,1268
763,1190,1,80,670,Y,284,1268
340,383,1,80,670,Y,284,1268
763,383,1,80,670,Y,284,1268
491,1190,1,6,1701,N,284,1268
491,651,3,80,1702,N,284,1268
731,1452,1,80,670,Y,284,1268
497,1415,1,80,3076,N,284,1268
497,110,1,80,670,Y,147,1268
497,1190,1,80,670,Y,284,1268
787,1409,1,80,370,N,284,1268
682,38,1,80,770,Y,284,1014
763,1190,1,80,670,Y,284,1268
734,927,3,80,2431,N,284,1268
497,1409,1,80,20,UNKNOWN,284,1268
439,1016,1,80,670,Y,284,39
681,99,1,80,670,Y,284,1268
787,1409,1,20,3562,N,284,1268
682,110,1,80,3161,N,284,1268
499,110,1,80,2034,N,263,1268
497,1466,1,3,681,Y,263,1268
682,1409,1,80,215,UNKNOWN,284,1075
214,1190,1,80,670,Y,284,1268
763,1409,3,80,3401,UNKNOWN,284,1075
681,1409,3,80,2363,UNKNOWN,284,1268
647,110,1,80,670,Y,284,1268
36,686,1,80,35,N,284,1268
676,1190,0,80,670,Y,284,1010
497,417,0,80,2047,N,284,1268
497,110,1,80,1514,N,284,1268
154,67,1,80,670,Y,284,1268
734,142,1,80,659,UNKNOWN,284,801
438,482,1,45,670,Y,284,1268
731,1460,1,80,670,Y,263,1268
731,110,1,80,670,Y,284,1268
763,1409,1,80,670,Y,280,1268
804,1409,1,80,490,N,284,1268
491,400,1,80,670,Y,278,1268
763,1499,1,80,703,Y,284,1268
804,183,1,8,1830,N,284,1268
315,1153,1,80,670,Y,284,1268
805,1190,1,80,3583,N,284,1268
805,1190,1,80,608,N,284,1268
763,1409,1,80,3085,Y,284,1268
567,1409,1,80,2047,N,284,1268
166,110,1,80,670,Y,284,1268
763,645,1,80,671,Y,284,1268
214,110,3,80,670,UNKNOWN,284,1268
763,719,1,80,670,Y,284,1268
734,1190,1,80,670,Y,284,1268
806,1409,1,80,372,N,284,1268
763,1409,3,80,1337,UNKNOWN,284,1075
610,1409,3,80,670,Y,284,1268
763,1409,1,80,2373,UNKNOWN,284,801
763,1409,1,80,2973,UNKNOWN,284,1075
682,1190,1,80,670,Y,284,1268
416,1190,1,80,670,Y,263,1268
814,1190,1,13,670,Y,263,1268
763,238,1,80,236,N,124,1268
603,1190,1,80,670,Y,284,1268
763,110,1,80,670,y,284,1268
227,1190,1,80,494,N,284,1144
763,383,1,80,670,Y,284,1268
682,373,1,80,670,Y,284,1268
763,1190,1,80,670,Y,284,1268
763,1409,3,80,2974,UNKNOWN,284,1268
763,110,1,80,670,Y,284,1268
497,1409,1,80,3562,N,284,1268
763,1409,1,80,3447,UNKNOWN,284,1268
499,1409,1,80,17,UNKNOWN,284,1075
497,1409,3,80,2448,N,284,1268
682,1409,1,80,2368,N,284,1268
806,1409,1,80,3424,N,284,1268
763,1409,3,80,670,Y,284,1268
763,1125,3,80,730,Y,284,190
710,1508,0,80,743,Y,284,1268
763,345,3,80,670,Y,284,1268
763,417,1,80,730,Y,284,1268
497,1409,0,80,713,Y,284,1268
497,417,3,80,2494,N,284,1268
706,1190,1,80,670,Y,284,1268
763,1465,1,80,670,Y,284,1268
723,1409,1,80,1343,Y,284,1256
763,1190,1,80,3694,Y,246,1268
763,1409,1,80,2140,Y,17,1268
263,1190,1,80,670,Y,284,1268
315,1153,1,80,787,Y,284,1268
763,787,1,80,670,Y,284,1268
763,1409,3,80,670,Y,284,1462
763,417,1,80,670,Y,284,1268
220,110,1,80,1608,UNKNOWN,284,739
763,1190,1,80,670,Y,284,1268
763,393,1,80,22,N,284,35
763,383,1,80,670,Y,284,1268
438,1190,1,80,670,Y,284,1268
314,1190,1,5,3231,N,284,1268
674,1409,1,80,3694,UNKNOWN,284,1268
382,843,1,80,670,Y,284,1268
763,1190,1,80,670,Y,284,1268
669,1190,1,80,670,Y,284,1268
99,1409,3,80,2944,UNKNOWN,284,1075
763,1409,1,80,3544,UNKNOWN,284,1268
656,1190,1,80,711,Y,284,1321
705,1190,1,10,1223,N,280,1268
763,1409,1,80,670,Y,284,1268
220,110,1,80,2047,N,284,1278
763,110,1,80,670,Y,284,1268
763,1475,1,80,670,UNKNOWN,284,966
763,1409,1,80,3694,UNKNOWN,284,1268
798,1423,3,80,3694,UNKNOWN,284,1268
798,1409,3,80,3694,UNKNOWN,284,1268
500,1191,1,80,670,Y,284,1268
362,993,1,80,2056,UNKNOWN,284,1268
763,780,1,80,1045,Y,284,1268
763,1190,1,80,3694,UNKNOWN,284,1268
502,1409,1,80,3694,UNKNOWN,284,964
414,843,1,80,670,Y,284,1268
763,1409,1,80,1164,N,284,1268
337,1106,1,80,670,Y,284,1268
497,1409,1,80,244,N,284,1268
337,74,1,80,1009,Y,284,1268
576,1467,1,80,1001,Y,284,1268
541,997,1,80,1293,Y,284,1268
762,995,1,80,623,Y,284,1268
763,417,1,80,323,N,284,1268
461,274,1,80,592,N,284,1268
461,274,1,80,670,Y,284,1268
143,1335,1,11,670,Y,284,1268
611,1190,3,80,1131,N,284,1268
612,1190,1,80,670,Y,284,1268
682,1190,1,80,2184,N,284,1268
466,1291,1,80,670,Y,284,1268
589,1409,0,6,1164,N,284,1268
589,373,1,80,670,Y,284,1268
315,274,1,80,2253,N,284,8
763,1409,1,80,670,Y,284,1268
763,1190,0,80,670,Y,284,1268
158,440,1,80,697,Y,284,573
763,1409,1,80,597,N,284,1268
763,220,1,80,2959,N,284,1268
163,1021,3,80,1398,N,284,1268
